,lon,lat,locality,year,month,kingdom,class,family,genus,species,new,state,country
5739,-66.0992,44.5,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"44.5,-66.0992",Nova Scotia,Canada
5740,-66.0992,44.5,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"44.5,-66.0992",Nova Scotia,Canada
5741,-66.0992,44.5,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.5,-66.0992",Nova Scotia,Canada
5742,-66.0992,44.5,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.5,-66.0992",Nova Scotia,Canada
5743,-70.1883,41.2765,Madaket,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"41.2765,-70.1883",Massachusetts,United States
5745,-66.0992,44.5,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.5,-66.0992",Nova Scotia,Canada
5746,-66.0992,44.5,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"44.5,-66.0992",Nova Scotia,Canada
5747,-70.6562,41.5177,Woods Hole,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"41.5177,-70.6562",Massachusetts,United States
5748,-66.0992,44.5,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"44.5,-66.0992",Nova Scotia,Canada
5750,-66.0848,44.4856,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"44.4856,-66.0848",Nova Scotia,Canada
5751,-66.0848,44.4856,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"44.4856,-66.0848",Nova Scotia,Canada
5752,-70.8393,41.3515,Aquinnah,1938,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"41.3515,-70.8393",Massachusetts,United States
5753,-70.2028,41.2804,Madaket,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.2804,-70.2028",Massachusetts,United States
5755,-70.8381,41.3506,Aquinnah,1938,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"41.3506,-70.8381",Massachusetts,United States
5757,-66.0894,44.4911,Sandy Cove,1938,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"44.4911,-66.0894",Nova Scotia,Canada
5758,-66.0848,44.4856,Sandy Cove,1938,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"44.4856,-66.0848",Nova Scotia,Canada
5759,-66.0848,44.4856,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"44.4856,-66.0848",Nova Scotia,Canada
5760,-70.2001,41.2739,Madaket,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"41.2739,-70.2001",Massachusetts,United States
5762,-66.0848,44.4856,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"44.4856,-66.0848",Nova Scotia,Canada
5764,-66.0848,44.4856,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"44.4856,-66.0848",Nova Scotia,Canada
5765,-66.0848,44.4856,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.4856,-66.0848",Nova Scotia,Canada
5766,-70.7054,41.5003,Gosnold,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.5003,-70.7054",Massachusetts,United States
5768,-66.0848,44.4856,Sandy Cove,1938,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.4856,-66.0848",Nova Scotia,Canada
5800,-66.0992,44.5,Sandy Cove,1938,8.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.5,-66.0992",Nova Scotia,Canada
5804,-64.3,48.9333,L'Anse-au-Griffon,1938,8.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"48.9333,-64.3",Québec,Canada
5805,-64.3,48.9333,L'Anse-au-Griffon,1938,8.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"48.9333,-64.3",Québec,Canada
5812,0.9587,52.6672,Yaxham,1938,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"52.6672,0.9587",England,United Kingdom
5825,-73.4789,40.8824,Cove Neck,1938,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"40.8824,-73.4789",New York,United States
5836,104.5542,-5.9206,Ujung Balimbing Pamancasa,1938,10.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-5.9206,104.5542",Lampung,Indonesia
5838,105.3333,-6.75,Cagar Alam Ujung Kulon,1938,10.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-6.75,105.3333",Banten,Indonesia
5839,105.3333,-6.75,Cagar Alam Ujung Kulon,1938,10.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-6.75,105.3333",Banten,Indonesia
5884,-64.1802,10.8198,Puerto Cubagua,1939,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"10.8198,-64.1802",Nueva Esparta,Venezuela
5915,-66.3622,44.2591,Westport,1939,5.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"44.2591,-66.3622",Nova Scotia,Canada
5916,-66.3622,44.2591,Westport,1939,5.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"44.2591,-66.3622",Nova Scotia,Canada
5917,-71.9545,41.0359,Montauk,1939,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"41.0359,-71.9545",New York,United States
5918,-71.9545,41.0359,Montauk,1939,5.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"41.0359,-71.9545",New York,United States
5924,-66.3622,44.2591,Westport,1939,6.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"44.2591,-66.3622",Nova Scotia,Canada
5951,10.0,57.0,Gistrup,1939,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"57.0,10.0",Region Nordjylland,Danmark
5953,10.0,57.0,Gistrup,1939,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"57.0,10.0",Region Nordjylland,Danmark
5956,10.0,57.0,Gistrup,1939,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"57.0,10.0",Region Nordjylland,Danmark
5957,10.0,57.0,Gistrup,1939,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"57.0,10.0",Region Nordjylland,Danmark
5969,12.0,56.0,Asserbo,1939,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"56.0,12.0",Region Hovedstaden,Danmark
5970,12.0,56.0,Asserbo,1939,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"56.0,12.0",Region Hovedstaden,Danmark
5971,12.0,56.0,Asserbo,1939,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"56.0,12.0",Region Hovedstaden,Danmark
5972,12.0,56.0,Asserbo,1939,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"56.0,12.0",Region Hovedstaden,Danmark
5973,12.0,56.0,Asserbo,1939,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"56.0,12.0",Region Hovedstaden,Danmark
5974,0.2739,51.4535,Worcester Park Estate,1939,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.4535,0.2739",England,United Kingdom
5975,-2.491,56.6998,Kirkton of Craig,1939,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"56.6998,-2.491",Scotland,United Kingdom
6030,-61.1679,46.3913,Margaree Harbour,1939,10.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"46.3913,-61.1679",Nova Scotia,Canada
6089,-70.6703,41.5259,Woods Hole,1940,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"41.5259,-70.6703",Massachusetts,United States
6097,-70.921,41.4513,Gosnold,1940,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"41.4513,-70.921",Massachusetts,United States
6099,-70.921,41.4513,Gosnold,1940,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"41.4513,-70.921",Massachusetts,United States
6100,-70.6785,41.5233,Woods Hole,1940,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"41.5233,-70.6785",Massachusetts,United States
6114,-77.0369,34.6993,Bogue,1940,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"34.6993,-77.0369",North Carolina,United States
6115,-77.0369,34.6993,Bogue,1940,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"34.6993,-77.0369",North Carolina,United States
6128,-70.6109,42.9776,Rye,1940,10.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"42.9776,-70.6109",New Hampshire,United States
6143,-4.7835,50.2708,Mevagissey,1940,12.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"50.2708,-4.7835",England,United Kingdom
6177,-4.7872,50.2416,Gorran Haven,1941,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"50.2416,-4.7872",England,United Kingdom
6238,-4.7611,50.6659,Tintagel,1941,6.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"50.6659,-4.7611",England,United Kingdom
6239,-4.7611,50.6659,Tintagel,1941,6.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"50.6659,-4.7611",England,United Kingdom
6273,-70.6759,41.5212,Woods Hole,1941,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.5212,-70.6759",Massachusetts,United States
6295,-70.8751,43.0645,Greenland,1941,10.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"43.0645,-70.8751",New Hampshire,United States
6296,-70.8751,43.0645,Greenland,1941,10.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"43.0645,-70.8751",New Hampshire,United States
6312,12.05,55.15,Præstø,1941,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.15,12.05",Region Sjælland,Danmark
6313,12.05,55.15,Præstø,1941,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.15,12.05",Region Sjælland,Danmark
6314,12.05,55.15,Præstø,1941,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.15,12.05",Region Sjælland,Danmark
6315,12.05,55.15,Præstø,1941,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.15,12.05",Region Sjælland,Danmark
6316,12.05,55.15,Præstø,1941,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.15,12.05",Region Sjælland,Danmark
6317,12.05,55.15,Præstø,1941,11.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"55.15,12.05",Region Sjælland,Danmark
6373,-4.7611,50.6659,Tintagel,1943,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"50.6659,-4.7611",England,United Kingdom
6389,-121.9338,36.5423,Carmel-by-the-Sea,1943,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"36.5423,-121.9338",California,United States
6391,12.05,55.15,Præstø,1943,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.15,12.05",Region Sjælland,Danmark
6392,12.05,55.15,Præstø,1943,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.15,12.05",Region Sjælland,Danmark
6393,12.05,55.15,Præstø,1943,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.15,12.05",Region Sjælland,Danmark
6441,-70.6724,41.5235,Woods Hole,1944,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.5235,-70.6724",Massachusetts,United States
6450,-156.783,21.0667,Pūko‘o,1944,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"21.0667,-156.783",Hawaii,United States
6478,-70.6759,41.5197,Woods Hole,1944,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.5197,-70.6759",Massachusetts,United States
6488,-5.2423,58.1504,Lochinver,1944,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"58.1504,-5.2423",Scotland,United Kingdom
6489,-5.2423,58.1504,Lochinver,1944,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"58.1504,-5.2423",Scotland,United Kingdom
6491,-61.6479,15.9661,Trois-Rivières,1944,10.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"15.9661,-61.6479",Guadeloupe,France
6492,-61.6479,15.9661,Trois-Rivières,1944,10.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"15.9661,-61.6479",Guadeloupe,France
6504,-89.9873,29.2366,Grand Isle,1945,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"29.2366,-89.9873",Louisiana,United States
6514,12.05,55.15,Præstø,1945,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.15,12.05",Region Sjælland,Danmark
6515,12.05,55.15,Præstø,1945,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.15,12.05",Region Sjælland,Danmark
6516,12.05,55.15,Præstø,1945,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.15,12.05",Region Sjælland,Danmark
6575,-5.4378,50.1935,Uny Lelant,1945,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"50.1935,-5.4378",England,United Kingdom
6577,-5.4378,50.1935,Uny Lelant,1945,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"50.1935,-5.4378",England,United Kingdom
6623,10.0,57.0,Gistrup,1946,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"57.0,10.0",Region Nordjylland,Danmark
6624,10.0,57.0,Gistrup,1946,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"57.0,10.0",Region Nordjylland,Danmark
6625,10.0,57.0,Gistrup,1946,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"57.0,10.0",Region Nordjylland,Danmark
6626,10.0,57.0,Gistrup,1946,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"57.0,10.0",Region Nordjylland,Danmark
6627,-70.8375,41.35,Aquinnah,1946,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"41.35,-70.8375",Massachusetts,United States
6628,-70.6736,41.5264,Woods Hole,1946,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"41.5264,-70.6736",Massachusetts,United States
6637,-3.8225,48.7197,Primel-Trégastel,1946,7.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"48.7197,-3.8225",Bretagne,France
6638,-3.9686,48.6808,Saint-Pol-de-Léon,1946,7.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"48.6808,-3.9686",Bretagne,France
6650,-3.8856,48.6933,Saint-Samson,1946,8.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"48.6933,-3.8856",Bretagne,France
6655,-5.2916,50.2635,Portreath,1946,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"50.2635,-5.2916",England,United Kingdom
6656,-4.007,48.7216,Roscoff,1946,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"48.7216,-4.007",Bretagne,France
6676,-74.0771,39.9268,Seaside Park,1946,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"39.9268,-74.0771",New Jersey,United States
6677,-74.0771,39.9268,Seaside Park,1946,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"39.9268,-74.0771",New Jersey,United States
6678,-74.0771,39.9268,Seaside Park,1946,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"39.9268,-74.0771",New Jersey,United States
6681,-74.0771,39.9268,Seaside Park,1946,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"39.9268,-74.0771",New Jersey,United States
6682,-74.0771,39.9268,Seaside Park,1946,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"39.9268,-74.0771",New Jersey,United States
6731,-1.0719,50.6878,Bembridge,1947,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"50.6878,-1.0719",England,United Kingdom
6742,-70.6675,41.5294,Woods Hole,1947,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"41.5294,-70.6675",Massachusetts,United States
6743,-70.6577,41.5195,Woods Hole,1947,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.5195,-70.6577",Massachusetts,United States
6744,-70.6577,41.5195,Woods Hole,1947,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.5195,-70.6577",Massachusetts,United States
6745,-70.6675,41.5294,Woods Hole,1947,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.5294,-70.6675",Massachusetts,United States
6773,-70.9216,41.4505,Gosnold,1947,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"41.4505,-70.9216",Massachusetts,United States
6774,-70.9213,41.4507,Gosnold,1947,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"41.4507,-70.9213",Massachusetts,United States
6778,-121.9453,36.5505,Carmel-by-the-Sea,1947,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"36.5505,-121.9453",California,United States
6803,-71.4554,41.4302,Narragansett Pier,1948,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"41.4302,-71.4554",Rhode Island,United States
6808,-1.1919,50.657,Winford,1948,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"50.657,-1.1919",England,United Kingdom
6857,-94.072,58.7637,Fort Churchill,1948,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"58.7637,-94.072",Manitoba,Canada
6858,-70.921,41.4513,Gosnold,1948,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"41.4513,-70.921",Massachusetts,United States
6881,-4.52,52.1354,Tresaith,1948,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"52.1354,-4.52",Cymru / Wales,United Kingdom
6913,12.6,55.77,Skovshoved,1948,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"55.77,12.6",Region Hovedstaden,Danmark
6914,-3.9849,48.7269,Roscoff,1948,9.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"48.7269,-3.9849",Bretagne,France
6915,-4.5013,48.2277,Morgat,1948,9.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"48.2277,-4.5013",Bretagne,France
6916,-4.502,48.2294,Morgat,1948,9.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"48.2294,-4.502",Bretagne,France
6917,-3.9876,48.7269,Roscoff,1948,9.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"48.7269,-3.9876",Bretagne,France
6919,-71.4209,41.493,Bridgetown,1948,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"41.493,-71.4209",Rhode Island,United States
6920,-70.9284,43.0755,Newmarket,1948,9.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"43.0755,-70.9284",New Hampshire,United States
6921,-70.9284,43.0755,Newmarket,1948,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"43.0755,-70.9284",New Hampshire,United States
6930,153.5427,-27.4401,Point Lookout,1948,11.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-27.4401,153.5427",Queensland,Australia
6931,153.5427,-27.4401,Point Lookout,1948,11.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-27.4401,153.5427",Queensland,Australia
6944,153.5427,-27.4401,Point Lookout,1948,12.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-27.4401,153.5427",Queensland,Australia
6946,-89.3502,30.2952,Waveland,1948,12.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"30.2952,-89.3502",Mississippi,United States
6953,153.5427,-27.4401,Point Lookout,1948,12.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-27.4401,153.5427",Queensland,Australia
6954,153.5427,-27.4401,Point Lookout,1948,12.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-27.4401,153.5427",Queensland,Australia
6970,-63.7957,46.3245,Fernwood,1948,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"46.3245,-63.7957",Prince Edward Island,Canada
6971,-63.7957,46.3245,Fernwood,1948,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"46.3245,-63.7957",Prince Edward Island,Canada
6972,-63.3787,46.4913,Cavendish,1948,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"46.4913,-63.3787",Prince Edward Island,Canada
6977,-63.3787,46.4913,Cavendish,1948,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"46.4913,-63.3787",Prince Edward Island,Canada
6981,-63.9167,44.4926,Peggys Cove,1948,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"44.4926,-63.9167",Nova Scotia,Canada
6982,-63.7957,46.3245,Fernwood,1948,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"46.3245,-63.7957",Prince Edward Island,Canada
7022,-1.2073,7.9598,Abease,1949,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"7.9598,-1.2073",Bono East Region,Ghana
7055,-81.9422,26.4486,Fort Myers Beach,1949,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"26.4486,-81.9422",Florida,United States
7082,-1.4833,5.05,Mandu,1949,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"5.05,-1.4833",Central Region,Ghana
7137,3.7456,51.6724,Burgh-Haamstede,1949,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.6724,3.7456",Zeeland,Nederland
7139,3.7456,51.6724,Burgh-Haamstede,1949,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"51.6724,3.7456",Zeeland,Nederland
7142,3.7456,51.6724,Burgh-Haamstede,1949,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"51.6724,3.7456",Zeeland,Nederland
7143,3.7456,51.6724,Burgh-Haamstede,1949,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"51.6724,3.7456",Zeeland,Nederland
7144,3.7456,51.6724,Burgh-Haamstede,1949,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.6724,3.7456",Zeeland,Nederland
7180,-70.9213,41.4507,Gosnold,1949,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"41.4507,-70.9213",Massachusetts,United States
7181,-70.9213,41.4507,Gosnold,1949,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"41.4507,-70.9213",Massachusetts,United States
7202,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.5667,-63.5492",Nova Scotia,Canada
7203,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.5667,-63.5492",Nova Scotia,Canada
7204,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"44.5667,-63.5492",Nova Scotia,Canada
7205,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"44.5667,-63.5492",Nova Scotia,Canada
7207,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"44.5667,-63.5492",Nova Scotia,Canada
7208,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"44.5667,-63.5492",Nova Scotia,Canada
7211,-64.0759,44.4731,Blandford,1949,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"44.4731,-64.0759",Nova Scotia,Canada
7213,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"44.5667,-63.5492",Nova Scotia,Canada
7214,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"44.5667,-63.5492",Nova Scotia,Canada
7215,-63.5492,44.5667,Herring Cove,1949,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"44.5667,-63.5492",Nova Scotia,Canada
7220,-63.5518,44.5683,Herring Cove,1949,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"44.5683,-63.5518",Nova Scotia,Canada
7262,153.5427,-27.4401,Point Lookout,1949,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-27.4401,153.5427",Queensland,Australia
7263,153.5427,-27.4401,Point Lookout,1949,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-27.4401,153.5427",Queensland,Australia
7264,153.5427,-27.4401,Point Lookout,1949,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"-27.4401,153.5427",Queensland,Australia
7268,-94.8833,74.6667,Resolute,1949,8.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"74.6667,-94.8833",ᓄᓇᕗᑦ Nunavut,Canada
